,tweets,labels
1598974,"Anyways, time to spend time in the sunshine, and go on the HUGE trampoline ",1
1598975,@christyjones Gotta make your own chex mix... it's the only way to make sure everything is *covered* in the seasoning ,1
1598976,@theotherlily  I would totally smack the person in real life. It goes back to: STOP COPYING ME! SHE'S TOUCHING ME! MOM!!!!,1
1598977,"@toinej Yeah, but I'm much cooler than my mom. ",1
1598978,@dream0176 go for it!  I'm sorry to hear that things are still crazy for you.  sending hugs your way!  ,1
1598979,@JuliaGoolia I just thought I'd live on the edge today ,1
1598980,Last day of co-op!!  bout time eh? I'm goin insane lol,1
1598981,@Jooeeyy haha thanks  you are also very lovely! ,1
1598982,Just booked my third wedding for the summer!!! ,1
1598983,"@triumph68 in all humility, it went really  well.  yes, it was an awesome lineup!",1
1598984,Thank you! It's over! Don't Speak. ,1
1598985,I love how SOMEONE had the nerve to text my friends off my old phone and make up lies so they don't talk to me. You're an asshole ,1
1598986,Definitely smiling ,1
1598987,Sometimes Love Comes Around Just Get Back Up When It Knocks You Down. ,1
1598988,"@schneby got it.. thanks.. will send it this week, i'd be cool if you could take a pic when you get them!    tesha",1
1598989,oh you sweet nerdlings.  lots of clapping and woos for battlestar galactica  #140conf,1
1598990,I am trying to figure out how to tweet (and why I should) ,1
1598991,is watching BABO.  http://plurk.com/p/11ehlh,1
1598992,@kate_theamazing damn I wanted boycottlove69 ,1
1598993,I wish i lived in Chester ,1
1598994,after fitness taking a shower..  (Update 900) ByeBye Everyone ,1
1598995,is going for DEO camp ! ,1
1598996,Wonder if I can get a 3g signal on mam tor ? Planning on escaping  http://ping.fm/xZ0xX,1
1598997,"Wakey Wakey! Having coffee on my patio with the birds. Beautiful morning, feeling much better today ",1
1598998,just left work for a few mins to meet up a friend ,1
1598999,getting the movie crybaby for someone that wants it for some unknown reason ,1
1599000,@pepppapig :L u wish! this time the mara SUMMMMMMMMMMMMMMMMER!!!!!!!!!!!!!! yay ,1
1599001,I got my phone back ,1
1599002,@EarthFire Good morning to you too Honey!!!!! Huggs ,1
1599003,Good morning ,1
1599004,@niplag working on paperwork to purchase our first home.  Yay ,1
1599005,Who wants to go see third eye blind with me in san jose on thursday  drinks and amazing/free music!,1
1599006,"One day down, one day to go!  last of finals and skool tomorrow! Studying. Textt if ya want (: Mitch &lt;333",1
1599007,@StevenLeFlore..sorry im so late but i have to admit ya city is getting up there on my favorite but ill be there in July 4 a month!!! ,1
1599008,Nice touch from www.wiggle.co.uk - complimentary bag of Haribo in my delivery of hiking clothes ,1
1599009,@WeeMagic well yes kind of lmao  @jason_2008 ok when he is next on we shall ignore him,1
1599010,"It's a Blaqk Audio (waves at @shyboyswin) day today, methinks. So exciting that they're working on new material!! ",1
1599011,@amyraelle cannot wait to see ,1
1599012,Lol thank ,1
1599013,@goaliemom31 awesome photo - thanks for sharing that! ,1
1599014,trying to recover from my adventures with vodka and wii tennis.... good times ,1
1599015,"Seriously, Germany? If it's illegal to have any sort of swastika symbol, why are you putting together a production of The Producers? ",1
1599016,i know its so basi but i love guy ritchie's piece! ,1
1599017,On the train on the way to china well not litrally hah going to the airport ,1
1599018,@VVbrown  Thanks for following me  x,1
1599019,@ManuelaFritschi sooo awesome  just finished the vid! adam &amp; jesse looking good ;) lol who was that one dude though? the one on the bass..,1
1599020,no luck at the omy.sg Singapore Blog Awards... haha  try again next year then!,1
1599021,just returned from ze college! Political Sience Vs Natasha 0-1 ,1
1599022,"@BostonTweet Had a great time at Boloco, sorry didn't get a chance to say hi. Must have been eating ",1
1599023,@EMMA_MCOADFM_D yeah you guys did well!  x,1
1599024,ello all just joined as thought mite as well ,1
1599025,@alancarrillo08 Love it! Great movie ,1
1599026,@twistedsunshine I see. But I don't want to sync my plurk with my twitter. Thanks! ,1
1599027,watched the most beautiful sunrise this morning  ,1
1599028,@mtn_dew included is a link to the gamefuel page so I don't have to go down four pages to claim my daily tokens.    http://bit.ly/YseV9,1
1599029,"Thanks for the good wishes, everyone! Yep, it's pretty cool, indeed! ",1
1599030,Small attempt to a portfolio up @ http://www.pendragon.se - Check it out ,1
1599031,@rdezi I would love to chat w/ you! I'll FB you the #  ,1
1599032,@dream09 that's why ur my PNC ,1
1599033,@katiel777 Love 'em! keep 'em coming ,1
1599034,@Madderdin ok. whatever. you can like this word xd np. but you also like sb who writes this word auch ,1
1599035,@Cars4Causes @spsweetsunshine @In_Excess @sonyarose @edwinsng ThankYou rts ,1
1599036,http://twitpic.com/7jni4 - luvery flowers ,1
1599037,LAST NIGHT was sad = ( but now I'm happy  I AM IN PARIS is a beautiful place!,1
1599038,is sitting with her feet in a bowl of freezing cold water ,1
1599039,"@MariaLKanellis true, true, also gets you into a focused mood ",1
1599040,Had a great breakfast with @Thomasloman. It was worth picking up the check. ,1
1599041,@DinMurphy that's nice!  go on a short trip. Hmm ya hor chalet.  Try to rearrange another date?,1
1599042,has had a pretty good day; certain person has annoyed me but hey ho. ,1
1599043,"i watched the new jonas programme and sonny with a chance on disney yesterday, it made me laugh haha ",1
1599044,Listening to the new Nickelback CD in the car... Good ,1
1599045,Just watched Twitter Facebook. Now I'm twittering about it  http://www.newgrounds.com/portal/view/498203,1
1599046,doing some major coffee ... ,1
1599047,@PaperCakes lol.. I may have had a slight suspicion ,1
1599048,"Ahh, back from school   Only a week and 2 days left of that place ",1
1599049,@jenisicecreams love it - somebody is listening ,1
1599050,"I had a real eye opener for Google Hackathon. Thanks to my brother, Rizuan and Kah Wee (hope I spelled his name right  )",1
1599051,@behancrunk stoked your finally on Twiter! And so excited to see you! ,1
1599052,@thejoshlynn You are! BTW send me an email. Want to do that &quot;non-wedding&quot; meetup to talk about ideas  marni@creativecustomcardboxes.com,1
1599053,"@James_Hatheway Cool  Pushups are great. Diet is 80% of weight/bodyfat fixing. Highly recommend #primal eating  Regardless, great stuff!",1
1599054,@driller33 what...does that even mean fleabo!!? ,1
1599055,I have officially been granted off campus housing.  #squarespace,1
1599056,"The new album of the JB is sooooo awesome, Can't wait to August 29th ! ",1
1599057,"@overb7 yes, health. but no job. OH! i still have my car too. silly me  portland's lookin' awfully nice right about now... hrrm",1
1599058,@MsSexyCarm i think warm light chestnut would be yum.. or a really light brown.. ooo ,1
1599059,@JoannaGoff Thanks for following.  Pleased to make your acquaintance.,1
1599060,slept in and didn't mean to. oooops. ,1
1599061,Back to school again.. Morning everyone! ,1
1599062,will be officially out of high school at 2:30pm tomorrow ,1
1599063,Tyrese twits all day ,1
1599064,"JBs NEW ALBUM and NEW YORK!  I will check back in through out the day. I love @sexynlt, wish you were coming with me! Xoxo",1
1599065,"@jodienas Hey Jodie, are you on Facebook as well?  Would love to have you on there on my friends list! ",1
1599066,I hate to have to go jogging. My couch also says: Lie down to me ,1
1599067,"@Brandypants69 thanks  gotta go in for a few more days just in case people ask questions about our work but, apart from that it's summer!",1
1599068,i like the aero shake feature in windows . Very useful!!Hope to see it in ubuntu soon ,1
1599069,@RealWorldMom ME TOO! Short work week this week too  Going camping in WI for Father's Day. WOOT!,1
1599070,I love u Like I always Do.. ,1
1599071,@kruss87 I know  I got it a few days ago haha its pretty decent.,1
1599072,Watching New Zealand getting knocked out  #fb,1
1599073,whoo! I actually had a post about JONAS that wasn't hated on!   LVaTT is amazing!  ,1
1599074,"The kids next door have deceided to scream Hannah Montana in the garden, I think its time to turn the amp up full blast, and scream back ",1
1599075,@chloebyatt ooh! sounds awesome! im gonna take a wee year outt  xoxox,1
1599076,Switched fr. AT&amp;T to Sprint ystrday. SOOOO worth it!! Same blckbrry but get MUCH more &amp; faster w/ Sprint. And it's a LOT cheaper. Score! ,1
1599077,@alliesieracki Good luck ,1
1599078,@kbcraigs Please text and tell me how things are going! I miss you guys!!  Having fun here - nice weather &amp; good food.  ,1
1599079,"@shane_murphy I also say: Make pictures, don't just take pictures.. and Take the damn flash off the camera! ",1
1599080,So not a mornin person but God is Good cuz I'm up dressed crimped w/coffee oj and donut @work 15mins EARLY to work! Wow!! Thatz BIG 4me! ,1
1599081,I think Donnie's hat got enough facetime.. time to stop sporting the boston logo! ,1
1599082,it turned out quite nice ,1
1599083,"@shandreen good plan, some things best not getting on to the internet - some people do not play fair  x",1
1599084,@Accessories_UK I see... got it now ,1
1599085,@M641 I'm so excited!  @MissElle and I have been shifting impatiently in our seats. ,1
1599086,Fun Fun Fun..... what an interesting life i have ,1
1599087,@KhloeKardashian I like it  and ur right life is too short!,1
1599088,@navjotpawera Do Opera Unite apps have feedback forums? Or should I create a new app rather than give feedback? ,1
1599089,im fuckin GOOD!!!! MUHAHAHA!! best sleep of my life!!!!!!!!! ,1
1599090,"@sinixmusic ok, goood then ",1
1599091,Off to bed.  Goodnight ,1
1599092,@journo_girl You're surprised?! Have you been to Baltimore?? ,1
1599093,@astroboy pretty much sums up my take on it too... I truly appreciated the fast service - I'm in any day but Monday ,1
1599094,"At home, school let out early. ",1
1599095,@tmofee Are you implying that someone in there is a spambot? ,1
1599096,"just finished eating breakfast with Jayson, Steph, and Maria. :]  now.. gettin ready for the Graduation Practice. ",1
1599097,@IntriguingDs It's Iranian election fever and it's spreading faster than the swine flu. Hope to see your green avatar soon. ,1
1599098,@paulmritter I'd hope the two aren't mutually exclusive. ,1
1599099,off for 2 hours. see ya later!!  xxx,1
1599100,http://twitpic.com/7jnmy - Working here today! ,1
1599101,@caitykauffman lee's mom is making me go with her tonight bc she doesnt want to sit by herself. p.s. MY BLACKBERRY CAME IN! ,1
1599102,Going to play . I havn't a clue who i'm playing but i hopefully i'll play well  A bientot,1
1599103,helllllo twitter! #iremember playing #haveyouever #follow ed @peterfacinelli !!!  #140conf,1
1599104,Happy Birthday to the late Tupac( my 2nd major rap crush.My heart belonged to Kwame 1st ,1
1599105,"My phone came  Need to charge it,then im gonna start twittering again (:",1
1599106,These are all SUCH cool people that we've been thrilled to bring.  We can WAIT for you to see what's in store next ,1
1599107,"@ZAC_DANCE macbook, or macbook pro? either way, welcome to the dark side ",1
1599108,Photovia icanread)Â  I need you  http://tumblr.com/xwa2274bl,1
1599109,I have another edit to do Friday. Will post Monday! Yall u will love this guy..super star r&amp;b heart-throb who can SAAAANG!! OW OWWWEE!!   ,1
1599110,summer is defo going to be boring i can tell!! woop woop party friday and sat tho ,1
1599111,@cursedmortivore Absolutely  We've already booked our table and rooms.,1
1599112,@kylieireland lay back down and i will rub your back and feet until you are ready to get up ,1
1599113,armani parfumes sind echt toll ,1
1599114,"@theelfyone Yeah, I keep forgetting it's sports  Brain is programmed to think photos at a slower pace  Must diversify!",1
1599115,Another press plug from this fun blog http://bit.ly/xmhgm  I like her description of my work ,1
1599116,@dundas square. TO thanks @wirelesstoronto btw:  u should put witelrsstoronto.ca as the SSID  http://twitpic.com/7jnmz,1
1599117,@echeloneffect Nice work whore! see bein sick has its advantages..lotsa time to lay around and catch up on movies ,1
1599118,"i'm so bored, doesn't feel like it's almost summer yet ",1
1599119,@JalokimGraphics lmao yeah it sounds seriously strange but i think you can replace the sounds for it ,1
1599120,anyone else having problems with tweets coming through to their cell phones?  i haven't had one since 3 this morning (thanks @mandra) ,1
1599121,Just got done with her first set of senior pics! They were very pretty ,1
1599122,Finally on the way out of office!! ,1
1599123,"@danidawndoodles ha ha ha de la cool, fancy seeing you here huh? i miss your face. holidays=me,you,and our good friend wine ",1
1599124,Just one more hour of gmt  then first day of finals will be over,1
1599125,@EstelleDarlings  http://www.zshare.net/download/61019899460ee0c7/ dowld it! hear it! feel it! and tell how you like it ,1
